episode_counter,current_waypoint,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,rotation_angle,vel_x,vel_y,vel_z,forward_x,forward_y,forward_z
0,42,143.6923,0.5993137,8.56443,-0.01688594,0.9992905,0.004429074,-0.03337397,183.8332,-0.128029,-0.02188493,6.669202,-0.06685015,0.00772476,-0.9977331
0,42,143.6801,0.6000581,8.296179,-0.02383284,0.9994695,0.001413882,-0.02215186,182.5418,-0.120192,-0.01324213,6.644152,-0.0443476,0.00177038,-0.9990147
0,42,143.6714,0.5996176,7.894005,-0.02968233,0.9995558,-0.001448095,-0.002276659,180.2558,-0.06522699,0.0003294256,6.65436,-0.004465329,-0.003030056,-0.9999858
0,43,143.6732,0.5982537,7.625159,-0.03036099,0.9994968,-0.001007153,0.009129344,178.9508,-0.01987302,-0.0133249,6.727622,0.01831066,-0.00145894,-0.9998313
0,43,143.6851,0.5952694,7.220171,-0.02350249,0.9994696,0.003120688,0.02232229,177.4509,0.03595671,-0.05660125,6.735855,0.04447421,0.007287325,-0.9989839
0,43,143.701,0.5935597,6.951873,-0.02662154,0.9991432,0.003991554,0.03143775,176.4102,-0.05537042,-0.09910206,6.730695,0.06260911,0.00965011,-0.9979916
0,43,143.7372,0.5914777,6.550177,-0.03490091,0.9980978,0.003952739,0.05066548,174.2108,-0.08454198,-0.1031562,6.686181,0.1008623,0.01142698,-0.9948348
0,43,143.7695,0.5907345,6.284043,-0.03695724,0.9972278,0.002587031,0.06453073,172.616,-0.04477876,-0.1056087,6.719793,0.1285125,0.009929474,-0.9916582
0,44,143.8302,0.5902146,5.884841,-0.03304073,0.9960514,0.002322124,0.08236727,170.5644,-0.0003820658,-0.07202478,6.728275,0.1639306,0.01006886,-0.9864203
0,44,143.8778,0.590564,5.620154,-0.02680681,0.9955462,0.002050366,0.09035967,169.6412,-0.001204371,-0.05946082,6.700549,0.1798045,0.008926976,-0.9836618
0,44,143.9615,0.5917336,5.225352,-0.02856786,0.9941517,0.000296915,0.1041456,168.0499,-0.1133623,-0.03484286,6.695909,0.2070561,0.006540792,-0.9783075
0,44,144.0245,0.5929207,4.965116,-0.03111545,0.9927134,-0.002131399,0.1163935,166.6308,-0.1368328,-0.01018541,6.646926,0.2312234,0.003011537,-0.9728961
0,44,144.1288,0.594628,4.578516,-0.02935794,0.9903137,-0.004326434,0.1356399,164.4008,-0.09088516,0.03184208,6.640943,0.2689062,-0.0006048363,-0.9631662
0,44,144.2056,0.5952113,4.32102,-0.02620414,0.9889451,-0.002598111,0.1459257,163.2161,-0.05855858,0.01675582,6.703248,0.2887613,0.002508942,-0.9573979
0,45,144.3284,0.5958378,3.936585,-0.01567519,0.9882337,0.001948042,0.1521343,162.504,0.009229302,-0.02742852,6.752977,0.3006274,0.008619708,-0.9537031
0,45,144.4134,0.5959493,3.679326,-0.007516754,0.9882085,0.006433803,0.1527938,162.427,-0.01456261,-0.0629739,6.77627,0.3018875,0.0150129,-0.9532253
0,45,144.5456,0.5964159,3.295673,-0.01177713,0.9865596,0.007539139,0.1628026,161.2701,-0.1382835,-0.1130702,6.850789,0.3210514,0.01871032,-0.9468772
0,45,144.6383,0.5967344,3.040906,-0.01907483,0.9848006,0.006005909,0.1725338,160.1444,-0.1410606,-0.1273336,6.799049,0.3395937,0.01841136,-0.9403923
0,45,144.7846,0.5970191,2.661114,-0.02637769,0.981207,0.002261121,0.1911334,157.9755,-0.04096174,-0.1135342,6.730312,0.3749636,0.01452057,-0.926926
0,46,144.8876,0.5972155,2.41229,-0.02727549,0.9792549,-0.001740841,0.2007807,156.8377,-0.01559305,-0.06886985,6.650992,0.393326,0.00754333,-0.9193682
0,46,145.0506,0.5964777,2.040133,-0.02112537,0.9772999,-0.002550829,0.2107896,155.6619,0.02784014,-0.04335763,6.793628,0.4121171,0.003920166,-0.9111229
0,46,145.1661,0.5955656,1.79461,-0.02452541,0.9751976,-0.003671003,0.2199425,154.5859,-0.03421521,-0.04924001,6.780907,0.4291549,0.003628453,-0.9032236
0,46,145.3481,0.5943474,1.434955,-0.0332639,0.9700063,-0.00871094,0.2406354,152.1333,-0.0904541,-0.03482351,6.747594,0.4674153,-0.0008903872,-0.8840376
0,46,145.4774,0.5932643,1.199058,-0.03695795,0.9660416,-0.01020154,0.2555262,150.3664,-0.04846215,-0.03097083,6.764536,0.4944519,-0.0008227844,-0.8692046
0,47,145.6821,0.5919045,0.853074,-0.03364411,0.9620702,-0.009269491,0.2705604,148.5859,0.009738207,-0.01045045,6.684077,0.5212198,0.0003697257,-0.8534221
0,47,145.8252,0.5911508,0.62554,-0.02768128,0.960008,-0.005782885,0.278541,147.6474,0.03088784,-0.03002465,6.726562,0.5351232,0.004317512,-0.8447631
0,47,146.0504,0.5908089,0.2912168,-0.02992128,0.9552013,-0.004709687,0.2944029,145.7551,-0.1092038,-0.05979306,6.683704,0.5627099,0.008620424,-0.8266096
0,47,146.2065,0.5912575,0.0739421,-0.03286238,0.9508091,-0.006213577,0.3079669,144.1218,-0.1091704,-0.05736995,6.698641,0.5860439,0.008425198,-0.8102357
0,47,146.4499,0.5925094,-0.2440574,-0.03153979,0.9452035,-0.007289086,0.3248731,142.076,-0.06728053,-0.02047554,6.678676,0.6146022,0.006713518,-0.788809
0,47,146.6181,0.5934721,-0.4519244,-0.02733611,0.9424112,-0.006256837,0.3332789,141.0585,-0.04251552,-0.02928047,6.699727,0.6285135,0.006428067,-0.7777722
0,48,146.8783,0.5945183,-0.7617631,-0.01677627,0.9398144,0.0004790127,0.3412728,140.0963,-0.01590824,-0.03383821,6.714204,0.6414501,0.01235093,-0.7670653
0,48,147.0538,0.5954828,-0.9656055,-0.008548103,0.9397756,0.003994319,0.3416617,140.047,-0.02857256,-0.04569458,6.648834,0.6421024,0.01334865,-0.7665027
0,48,147.3224,0.5967562,-1.269243,-0.01158514,0.9373855,0.003465569,0.3480837,139.2646,-0.1594896,-0.07897936,6.756258,0.652497,0.01456234,-0.7576516
0,48,147.5035,0.5975636,-1.468881,-0.01674944,0.9336256,0.0002438016,0.3578584,138.0675,-0.1636438,-0.07151717,6.704478,0.6682034,0.0124431,-0.7438745
0,48,147.7812,0.5979993,-1.763887,-0.02343883,0.9268228,-0.004011848,0.3747451,135.9833,-0.08665943,-0.07292864,6.816849,0.6948327,0.01013063,-0.7190999
0,49,147.9709,0.5977705,-1.956636,-0.02517468,0.922527,-0.005569635,0.3850704,134.7011,-0.02972603,-0.06304324,6.720075,0.7107561,0.009111774,-0.7033798
0,49,148.2621,0.5966948,-2.240275,-0.02152901,0.9182305,-0.003923122,0.3954415,133.4132,0.0235703,-0.057336,6.778691,0.7263817,0.009822265,-0.6872214
0,49,148.4609,0.5958312,-2.423859,-0.02504428,0.9142024,-0.006216875,0.4044355,132.2846,-0.04352236,-0.0977708,6.808594,0.7397832,0.008890624,-0.6727865
0,49,148.7662,0.5945287,-2.688689,-0.03288403,0.9059418,-0.01289889,0.4219264,130.063,-0.06731009,-0.06419826,6.671748,0.76533,0.004377995,-0.6436237
0,49,148.9743,0.5935906,-2.858133,-0.03525112,0.8989992,-0.01624531,0.4362268,128.2348,-0.02177382,-0.04542939,6.678318,0.7854804,0.00154593,-0.6188844
0,50,149.2927,0.59245,-3.100081,-0.03089079,0.8911846,-0.01740962,0.452253,126.1805,-0.02309775,-0.001872689,6.653521,0.8071573,-0.003089458,-0.5903284
0,50,149.5118,0.5913122,-3.256982,-0.0262113,0.8872961,-0.01232659,0.4602897,125.1672,0.01536155,-0.00649859,6.700006,0.8174727,0.002254905,-0.575963
0,50,149.8463,0.5906269,-3.479819,-0.0292393,0.8796324,-0.01253792,0.4745891,123.3139,-0.1004741,-0.05863249,6.766846,0.8356611,0.00569579,-0.5492162
0,50,150.0719,0.5910136,-3.62009,-0.03064113,0.8733517,-0.01501298,0.4858935,121.8278,-0.1015244,-0.04699443,6.692444,0.8496318,0.003553428,-0.5273641
0,50,150.418,0.5917764,-3.82136,-0.02925732,0.8643458,-0.01404491,0.5018498,119.7295,-0.05803871,-0.02633426,6.682179,0.8683653,0.005086239,-0.4958992
0,50,150.652,0.592602,-3.949144,-0.02543198,0.8594575,-0.01155321,0.5104436,118.5964,-0.04007912,-0.01633875,6.65099,0.8779969,0.006104194,-0.4786279
0,51,151.0093,0.5937635,-4.135911,-0.01516779,0.8559561,-0.001815824,0.5168228,117.7632,-0.01740766,-0.02678743,6.642471,0.8848104,0.01256959,-0.4657819
0,51,151.2501,0.5946205,-4.258817,-0.008196111,0.855822,0.005213159,0.5171794,117.7146,-0.03249025,-0.07287623,6.769833,0.8851416,0.01740079,-0.4649968
0,51,151.6148,0.5962641,-4.438317,-0.013107,0.8526194,0.003735241,0.5223548,117.0234,-0.1861477,-0.1140411,6.798984,0.8906417,0.02006249,-0.4542634
0,51,151.8598,0.5973466,-4.555476,-0.01851389,0.8464441,-0.0004078764,0.5321556,115.7025,-0.1565118,-0.1185222,6.817253,0.9008951,0.01901405,-0.4336207
0,51,152.2289,0.5988541,-4.722987,-0.02171137,0.8384532,-0.008016488,0.544482,114.0147,-0.06612659,-0.07699406,6.67723,0.9133934,0.0102,-0.4069504
0,52,152.4781,0.5990292,-4.829994,-0.0220752,0.8328685,-0.01063953,0.5529283,112.8502,-0.02490687,-0.05769055,6.765947,0.9215028,0.006689349,-0.3883146
0,52,152.8577,0.5979216,-4.984378,-0.01990054,0.8249902,-0.00867254,0.56473,111.2244,0.02039504,-0.06441739,6.818363,0.9321385,0.008167345,-0.3620096
0,52,153.1116,0.5970725,-5.079402,-0.02269184,0.8194557,-0.01264454,0.5725535,110.1238,-0.05778933,-0.06931651,6.757106,0.9389383,0.005261291,-0.3440453
0,52,153.4949,0.5953871,-5.20935,-0.02964073,0.8072486,-0.02185496,0.5890616,107.7616,-0.06640387,-0.05701616,6.759537,0.9523338,-0.0003643408,-0.3050578
0,52,153.7513,0.5941097,-5.286613,-0.0314712,0.7980126,-0.02645756,0.6012367,105.9997,-0.03988767,-0.02022037,6.660604,0.9612542,-0.004383639,-0.2756291
0,53,154.1383,0.5919759,-5.389402,-0.02786166,0.7855375,-0.02533293,0.6176672,103.6326,-0.0009212494,0.01332349,6.669735,0.9718131,-0.005381461,-0.2356908
0,53,154.3995,0.5905045,-5.449954,-0.0243071,0.7800273,-0.01978043,0.6249603,102.5955,0.008520126,-0.007413298,6.704673,0.9759338,-0.0004766081,-0.2180668
0,53,154.7938,0.5891694,-5.526943,-0.02763331,0.7693842,-0.01874253,0.637913,100.6865,-0.07543266,-0.04814734,6.726824,0.9826362,0.006414888,-0.1854313
0,53,155.0555,0.5893923,-5.569162,-0.02887734,0.7608206,-0.02091572,0.6479821,99.1701,-0.1056739,-0.03833095,6.585901,0.9872043,0.005597785,-0.1593638
0,53,155.4515,0.5902861,-5.621255,-0.02728663,0.747773,-0.01860377,0.6631327,96.88184,-0.06947339,-0.02270506,6.633324,0.9927607,0.00836652,-0.119818
0,54,155.7172,0.5913547,-5.648374,-0.02413451,0.7422681,-0.01468746,0.6695073,95.91738,-0.04972446,-0.0378178,6.675198,0.9946168,0.0105124,-0.1030888
0,54,156.1191,0.5933058,-5.682329,-0.01564589,0.7384487,-0.003583675,0.6741187,95.22768,-0.02389836,-0.06475803,6.778765,0.9957162,0.01580166,-0.09110247
0,54,156.3875,0.5949857,-5.700039,-0.01553233,0.7337773,-0.003469297,0.6792036,94.43631,-0.1311538,-0.07975106,6.765615,0.9968762,0.01600784,-0.07734091
0,54,156.7899,0.5975288,-5.718697,-0.01880355,0.7234223,-0.009739551,0.690081,92.71627,-0.150112,-0.06369444,6.725429,0.9988063,0.01186033,-0.04738688
0,54,157.059,0.598639,-5.725657,-0.02053458,0.7153581,-0.01316996,0.6983321,91.39351,-0.108102,-0.03692307,6.661414,0.999656,0.009837445,-0.02431791
0,55,157.462,0.5994005,-5.727763,-0.01833144,0.7045895,-0.01417038,0.7092369,89.63128,-0.057337,-0.03319286,6.729654,0.9999612,0.006034061,0.006435234
0,55,157.7322,0.5989531,-5.72375,-0.01645379,0.6993709,-0.01155357,0.7144762,88.7841,-0.007776365,-0.04990885,6.752345,0.9997479,0.007351222,0.02121919
0,55,158.1344,0.5978515,-5.706537,-0.01985969,0.689096,-0.01776158,0.7241802,87.16241,-0.1050056,-0.07645902,6.80552,0.9987648,0.004285123,0.04950451
0,55,158.4003,0.5968707,-5.687604,-0.0217327,0.6798433,-0.0234743,0.7326594,85.71707,-0.1057031,-0.07148984,6.75069,0.9972075,-7.236004e-05,0.07468151
0,55,158.7973,0.5948153,-5.647486,-0.02156183,0.6653734,-0.02688734,0.7457147,83.47555,-0.04292113,-0.0280394,6.596516,0.993517,-0.003622293,0.1136265
0,55,159.0625,0.5929996,-5.612636,-0.02143393,0.6561139,-0.02477363,0.7539506,82.06149,-0.005022705,-0.03282817,6.714583,0.9904169,-0.0001883917,0.1381102
0,56,159.458,0.590889,-5.550641,-0.01678946,0.6482884,-0.01535757,0.7610549,80.85793,0.02023089,-0.05887464,6.78565,0.9872819,0.005643133,0.1588804
0,56,159.7235,0.5898222,-5.504688,-0.01388686,0.6451581,-0.005983799,0.7638996,80.37658,0.003968596,-0.08111977,6.755856,0.9858381,0.01349534,0.1671565
0,56,160.1219,0.5896938,-5.427178,-0.01834062,0.6377952,-0.005308679,0.7699694,79.29194,-0.1359034,-0.1359364,6.818193,0.9823602,0.02147173,0.1857619
0,56,160.3871,0.590664,-5.371163,-0.0208096,0.6292858,-0.007803211,0.7768562,78.04255,-0.1172608,-0.1380347,6.805626,0.9780539,0.02251124,0.2071327
0,56,160.7849,0.5930074,-5.278749,-0.0211276,0.6198025,-0.01004956,0.784409,76.6531,-0.05562687,-0.1007247,6.782406,0.9727821,0.02068787,0.2307969
0,56,161.0502,0.5947686,-5.21257,-0.0186544,0.6141652,-0.008796948,0.7889081,75.82119,-0.02379727,-0.07960382,6.751286,0.9693679,0.01862766,0.2449063
0,57,161.4463,0.5974853,-5.108055,-0.01143088,0.6101393,-0.005372778,0.7921935,75.21363,0.0001657009,-0.05869909,6.877098,0.9668195,0.01155465,0.2551989
0,57,161.7113,0.5986417,-5.035876,-0.00727712,0.6088245,-0.001516347,0.7932701,75.01468,-0.0214678,-0.03651104,6.817222,0.9659465,0.009699065,0.2585596
0,57,162.1091,0.5996574,-4.931191,0.007141734,0.6161414,0.01389246,0.7874808,76.07558,0.07223392,-0.04828421,6.868192,0.9705974,0.005871484,0.2406376
0,57,162.3738,0.5997932,-4.867664,0.01944077,0.6277436,0.02530781,0.7777657,77.81199,0.06258464,-0.03747851,6.845874,0.9774589,0.001532899,0.21112
0,57,162.7692,0.5991057,-4.788591,0.03663021,0.6492701,0.0370489,0.7587714,81.12859,0.02510154,0.01780113,6.617459,0.9880095,-0.007478427,0.1542131
0,57,163.0322,0.5981885,-4.75047,0.03721268,0.6649563,0.03599142,0.7450859,83.51749,-0.02630216,0.02110427,6.646627,0.9935778,-0.007587846,0.1128968
0,57,163.4238,0.5928476,-4.714641,0.03683176,0.6910257,0.03410025,0.7210855,87.57825,-0.08688581,-0.05395447,6.612865,0.9990891,-0.005989403,0.0422539
0,58,163.6813,0.5914399,-4.707665,0.03714741,0.7064732,0.03477638,0.7059082,90.0555,-0.03573319,-0.02389444,6.513086,0.9999942,-0.003308155,-0.0009687401
0,58,164.0638,0.5916072,-4.719058,0.03773525,0.7289907,0.03700356,0.6824804,93.7672,0.005350977,0.002369538,6.308095,0.9978364,0.002443373,-0.0657029
0,58,164.3149,0.5937858,-4.741571,0.03748656,0.7428987,0.03679356,0.6673399,96.11985,0.03987926,0.0287945,6.261516,0.9942904,0.004635222,-0.1066074
0,58,164.6878,0.5951771,-4.79743,0.03834948,0.7624198,0.03144794,0.6451795,99.52681,0.06862915,-0.01166922,6.249665,0.9862072,-0.001531534,-0.1655091
0,58,164.9312,0.59566,-4.848059,0.04044428,0.7759995,0.02864313,0.6287834,101.9833,0.1642239,0.02484195,6.155041,0.9781882,-0.006407265,-0.2076221
0,58,165.2875,0.5945787,-4.943155,0.04202715,0.7964779,0.02635234,0.6026295,105.801,0.1530732,0.01230291,6.136515,0.9621771,-0.008675486,-0.2722864
0,58,165.5183,0.5937202,-5.018722,0.04083161,0.8099589,0.02513783,0.5845234,108.3855,0.1365528,0.01566273,6.036283,0.9489327,-0.007012844,-0.3154013
0,58,165.8577,0.5924627,-5.14673,0.03471443,0.8255463,0.0219478,0.5628381,111.4362,0.05764389,0.007082134,6.077857,0.9308215,-0.002839353,-0.3654635
0,58,166.0824,0.591656,-5.241449,0.02620662,0.8329255,0.02070809,0.5523763,112.8866,0.06425643,-0.01658079,6.094881,0.9212621,0.005544761,-0.3889033
0,59,166.4153,0.591795,-5.391521,0.007669638,0.8351368,0.01327153,0.5498288,113.2698,0.02634382,-0.07840428,6.155456,0.9185681,0.0137331,-0.3950245
0,59,166.6407,0.5919392,-5.494742,-0.007253162,0.8335616,0.009526579,0.5522969,112.9462,0.07338595,-0.0885723,6.17914,0.9206087,0.02389378,-0.3897551
0,59,166.9748,0.5939649,-5.651521,-0.004214624,0.8368806,0.0117045,0.5472441,113.6339,0.2243416,-0.1199038,6.155866,0.9158573,0.02420339,-0.4007736
0,59,167.196,0.5957684,-5.759224,0.007697441,0.8441991,0.01674411,0.535713,115.1853,0.2508528,-0.1056555,6.142592,0.9047546,0.02002349,-0.4254626
0,59,167.5185,0.5988913,-5.927409,0.0290687,0.8578366,0.01891572,0.512751,118.2591,0.1797912,-0.0294054,6.015064,0.8808128,0.002643185,-0.4734573
0,59,167.7275,0.6002367,-6.046849,0.03949313,0.8669017,0.01790466,0.4965895,120.4093,0.1321876,0.02385801,5.999743,0.8624027,-0.008180587,-0.5061565
0,59,168.0317,0.5993139,-6.237663,0.0396415,0.8808751,0.01396654,0.4714791,123.7155,0.01666856,0.06841931,5.909938,0.8317358,-0.01277473,-0.5550248
0,59,168.2288,0.5968466,-6.373912,0.03417706,0.887588,0.01364703,0.4591658,125.3083,-0.01401472,0.01862821,5.958271,0.8160329,-0.007159987,-0.5779611
0,60,168.5186,0.5930111,-6.587911,0.01944988,0.8934214,0.01332172,0.4486007,126.6676,-0.01752305,-0.06316699,6.102246,0.8020971,0.00635336,-0.5971601
0,60,168.7106,0.5908377,-6.735885,0.007842539,0.8944665,0.01368137,0.4468566,126.8954,-0.01477218,-0.1097152,6.080712,0.7996112,0.01746607,-0.6002637
0,60,168.9939,0.5895808,-6.964221,0.008867401,0.8985882,0.01815436,0.4383277,127.9714,0.1833665,-0.1693436,6.047767,0.7880741,0.02485294,-0.6150787
0,60,169.1771,0.5903962,-7.119668,0.01891942,0.9048676,0.01982785,0.4248101,129.6735,0.2381716,-0.1364719,5.981894,0.7695439,0.01980883,-0.6382867
0,60,169.4416,0.5929999,-7.360656,0.03478498,0.9150068,0.01794268,0.4015352,132.6021,0.1914463,-0.05117795,5.902314,0.7360632,0.00490056,-0.676895
0,60,169.6092,0.5950046,-7.527106,0.04263978,0.9217525,0.01424454,0.3851638,134.6607,0.1827073,0.02596751,5.834357,0.7112661,-0.006586723,-0.7028916
0,60,169.8484,0.5974367,-7.784986,0.04117992,0.929948,0.006222741,0.3653248,137.1489,0.1200399,0.09984794,5.815933,0.6799785,-0.01851444,-0.7329981
0,60,170.0027,0.5978302,-7.963409,0.03411084,0.9355565,0.004559003,0.3514965,138.8465,0.09739828,0.113077,5.882963,0.6580006,-0.01544927,-0.7528589
0,61,170.2285,0.596947,-8.240786,0.01829971,0.9400442,0.007764389,0.340473,140.178,0.07594752,0.03232053,5.944914,0.6404036,0.002136625,-0.7680361
0,61,170.377,0.5960296,-8.429742,0.006727752,0.9413204,0.0109708,0.3372688,140.5662,0.09401464,-0.05308616,6.038715,0.6351036,0.01611596,-0.7722588
0,61,170.5933,0.5956203,-8.716329,0.00918005,0.9451959,0.01642982,0.325961,141.9252,0.2272849,-0.1420653,5.954517,0.6164957,0.02507412,-0.7869592
0,61,170.7325,0.5959539,-8.909921,0.01901043,0.9500651,0.01851805,0.3109212,143.7254,0.2450752,-0.155069,5.979716,0.5914947,0.02336522,-0.8059703
0,61,170.9283,0.5971816,-9.204297,0.03537914,0.9571513,0.01517211,0.2870183,146.5963,0.1899474,-0.1002984,5.921361,0.5505134,0.008735096,-0.8347806
0,61,171.0507,0.5975309,-9.405548,0.04279642,0.9621859,0.01212522,0.2687377,148.7891,0.1702349,-0.02898428,5.78091,0.5181891,0.0003314093,-0.8552663
0,61,171.2203,0.5972547,-9.71383,0.04351135,0.9688355,0.006905284,0.2437561,151.775,0.1086426,0.0153918,5.84171,0.4729201,-0.007832147,-0.8810707
0,61,171.3239,0.5968366,-9.921855,0.03619144,0.9714949,0.002462708,0.234269,152.9097,0.103934,0.03775504,5.750344,0.4553606,-0.01217205,-0.8902241
0,62,171.4718,0.5950465,-10.24045,0.01938199,0.9740477,0.001792693,0.2255044,153.9357,0.09432006,0.02615208,5.853218,0.4393735,-0.005249107,-0.898289
0,62,171.5685,0.5934117,-10.45741,0.008072315,0.9751133,0.005399985,0.2214942,154.4015,0.1136718,-0.03695244,6.01805,0.4320512,0.006955252,-0.9018223
0,62,171.7066,0.592436,-10.78298,0.01079376,0.9780195,0.01016286,0.2079861,155.9774,0.2385724,-0.09170163,5.865277,0.4070482,0.01538906,-0.9132772
0,62,171.7926,0.5927644,-11.00084,0.02023287,0.9806215,0.01154627,0.1945222,157.5415,0.2624619,-0.09987266,5.890025,0.3819726,0.01477356,-0.9240558
0,62,171.9098,0.5942906,-11.3295,0.03558139,0.9846099,0.009445029,0.1708455,160.299,0.2083617,-0.06406559,5.797862,0.3371045,0.006441496,-0.9414454
0,62,171.9789,0.5953038,-11.55081,0.04369951,0.9877177,0.007177722,0.149842,162.7447,0.1991476,-0.01178138,5.736202,0.2966305,0.001083083,-0.9549918
0,62,172.0665,0.5965742,-11.88521,0.04604127,0.9913239,0.002844939,0.1230817,165.8599,0.1484718,0.02118976,5.752376,0.2442896,-0.005693164,-0.969686
0,62,172.1141,0.5972559,-12.10815,0.04122059,0.9929633,-0.0006285905,0.1110153,167.2658,0.1266147,0.05284107,5.626295,0.2204165,-0.01040057,-0.9753506
0,63,172.1759,0.5966178,-12.44995,0.0253788,0.9949173,0.0020658,0.09742406,168.8159,0.1123533,0.01766408,5.804757,0.1939626,-0.0008344115,-0.9810089
0,63,172.2124,0.5956358,-12.68132,0.01380049,0.995546,0.006763617,0.09301594,169.3155,0.1270714,-0.02519969,5.815898,0.18539,0.01089965,-0.9826048
0,63,172.2583,0.5951642,-13.0268,0.01577358,0.9966345,0.009783589,0.07984463,170.8231,0.2651205,-0.1039081,5.822823,0.1594605,0.01698245,-0.9870582
0,63,172.2832,0.5954224,-13.25623,0.02323306,0.9976529,0.008914708,0.06379128,172.6626,0.2851565,-0.095585,5.732533,0.1276973,0.01482344,-0.9917023
0,63,172.3085,0.5961951,-13.59897,0.03574195,0.9986856,0.004163736,0.03650114,175.8019,0.2462265,-0.06330881,5.740378,0.07320396,0.005707284,-0.9973008
0,63,172.3155,0.5967699,-13.82572,0.04109113,0.9989597,-0.000695277,0.01976691,177.7399,0.2022741,-0.02040186,5.63043,0.03943556,-0.003013597,-0.9992177
0,63,172.3125,0.5966187,-14.16814,0.03961234,0.9992011,-0.003349658,-0.004110091,180.4858,0.1239334,-0.002303821,5.699135,-0.008478991,-0.006368344,-0.9999441
0,63,172.3017,0.5961468,-14.396,0.03453179,0.9992401,-0.003197804,-0.01779161,182.0503,0.1445893,0.009484675,5.721576,-0.03577703,-0.005161995,-0.9993465
0,64,172.2759,0.5950575,-14.73873,0.01968184,0.9993614,0.0007379372,-0.02981401,183.4146,0.1069252,-0.01791169,5.731491,-0.0595609,0.002648521,-0.9982212
0,64,172.2541,0.5940641,-14.96992,0.009579545,0.9994555,0.006091065,-0.0309798,183.5439,0.1204807,-0.05732365,5.838271,-0.06180916,0.01276904,-0.9980062
0,64,172.2152,0.5939389,-15.31313,0.01390226,0.998898,0.007534485,-0.04418914,185.0533,0.2696002,-0.1066245,5.808352,-0.08807139,0.01628102,-0.995981
0,64,172.1837,0.5945884,-15.53956,0.0231033,0.9980665,0.004884155,-0.05749629,186.5779,0.2640328,-0.08969428,5.728851,-0.1145446,0.01240613,-0.993341
0,64,172.1261,0.5957805,-15.87625,0.03621447,0.9956344,-0.001050564,-0.08602031,189.8673,0.2298409,-0.04154565,5.666803,-0.1713656,0.004138405,-0.9851989
0,64,172.0785,0.5965421,-16.09708,0.04245235,0.9935475,-0.005864128,-0.1050089,192.0732,0.1935636,-0.01079427,5.631458,-0.2091606,-0.002736832,-0.9778777
0,64,171.9932,0.5971738,-16.4234,0.03958884,0.9910364,-0.009910387,-0.1272063,194.6509,0.1460115,0.02415704,5.625451,-0.2529169,-0.00957121,-0.9674409
0,64,171.9273,0.5968416,-16.63935,0.03410668,0.9896858,-0.008617211,-0.1388694,195.99,0.1532178,0.0411291,5.600102,-0.275462,-0.007583913,-0.9612824
0,65,171.8181,0.5953063,-16.96467,0.02208159,0.9879435,0.0001487359,-0.1532314,197.624,0.1240683,-0.02463105,5.755003,-0.3027615,0.007061074,-0.9530401
0,65,171.7391,0.5942183,-17.1818,0.01771805,0.9870209,0.006532423,-0.1594779,198.339,0.137581,-0.07326017,5.738042,-0.3145846,0.01854655,-0.9490484
0,65,171.6131,0.594474,-17.49868,0.02470401,0.9838927,0.004227286,-0.1769942,200.3729,0.2973198,-0.1160057,5.646229,-0.3480777,0.01706332,-0.9373105
0,65,171.5231,0.595291,-17.70535,0.03103386,0.9808189,-0.001206608,-0.1924312,202.1834,0.3075163,-0.08803168,5.620719,-0.3775552,0.009576837,-0.9259375
0,65,171.3756,0.5960802,-18.01139,0.03972476,0.9745363,-0.007970121,-0.2205394,205.4981,0.2233555,-0.03933726,5.581526,-0.4304805,0.001987404,-0.9025981
0,65,171.2696,0.5965564,-18.2094,0.04083368,0.9700183,-0.01210958,-0.2392711,207.7223,0.1990173,-0.005949333,5.578768,-0.4651837,-0.003952391,-0.8852056
0,65,171.0993,0.5968312,-18.49788,0.03391538,0.9648381,-0.01422441,-0.2602591,210.2122,0.1428237,0.03589706,5.493707,-0.5031807,-0.009794939,-0.8641256
0,65,170.9776,0.596177,-18.6879,0.02744884,0.9623421,-0.01035017,-0.2702535,211.3811,0.1557896,0.02103102,5.66587,-0.5207208,-0.005084526,-0.8537117
0,66,170.7874,0.594784,-18.97095,0.01459003,0.9603112,3.571808e-05,-0.2785489,212.3442,0.1213164,-0.03210223,5.666541,-0.5349863,0.008196674,-0.844821
0,66,170.6576,0.593979,-19.15954,0.00678802,0.9596106,0.007168983,-0.2811584,212.6558,0.1226804,-0.07902816,5.737353,-0.5395079,0.01757588,-0.8417971
0,66,170.4585,0.5939848,-19.43925,0.01257354,0.956347,0.007713744,-0.2918611,213.9302,0.2474203,-0.133301,5.708169,-0.5580471,0.02209349,-0.8295155
0,66,170.3232,0.5949115,-19.621,0.02186011,0.9519567,0.001579582,-0.3054473,215.5599,0.2731321,-0.1086296,5.654219,-0.5814762,0.01636161,-0.8133987
0,66,170.1127,0.5965351,-19.88607,0.03292,0.9439121,-0.009371673,-0.3284179,218.3612,0.2424366,-0.04975827,5.601518,-0.6206123,0.00393096,-0.7841078
0,66,169.9668,0.5974556,-20.05552,0.03721146,0.937445,-0.01664888,-0.3457386,220.5017,0.2125049,-0.002836198,5.560784,-0.6494608,-0.005483942,-0.7603756
0,66,169.7372,0.5977584,-20.30026,0.03586252,0.9285684,-0.02057884,-0.368851,223.3561,0.1383533,0.02981506,5.563521,-0.6864828,-0.01176186,-0.7270508
